name,key,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,geodeticDatum,class,countryCode,country,rightsHolder,recordNumber,identifier,municipality,datasetName,collectionCode,gbifID,language,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,modified,locality,http...unknown.org.http_..rs.tdwg.org.dwc.terms.Identification,otherCatalogNumbers,http...unknown.org.http_..rs.gbif.org.terms.1.0.Multimedia,elevation,elevationAccuracy,coordinateUncertaintyInMeters,references,verbatimEventDate,verbatimLocality,taxonID,http...unknown.org.occurrenceDetails,rights,identificationID,continent,eventTime,fieldNotes,habitat,nomenclaturalCode,institutionID,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,individualCount,higherGeography,http...unknown.org.http_..rs.tdwg.org.dwc.terms.ResourceRelationship,higherClassification,nomenclaturalStatus,bibliographicCitation,fieldNumber,eventRemarks,georeferenceProtocol,typeStatus,identificationRemarks,georeferenceSources,http...unknown.org.http_..rs.tdwg.org.dwc.terms.MeasurementOrFact,acceptedNameUsageID,http...unknown.org.http_..rs.gbif.org.terms.1.0.Description,datasetID,verbatimTaxonRank,organismID,accessRights,verbatimCoordinateSystem,georeferencedDate,establishmentMeans,previousIdentifications,typifiedName,http...unknown.org.http_..rs.gbif.org.terms.1.0.Identifier,waterBody,locationID,eventID,taxonRemarks,dynamicProperties,X[[i]]
Ceiba glaziovii,1424503150,-13.553889,-44.3075,"cdround,gass84",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,none,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2018-10-02T15:43:02.448+0000,2018-09-24T20:04:14.623+0000,207,none,PRESERVED_SPECIMEN,7813916,6,7707728,220,941,6685,3152218,7813916,7813916,Ceiba glaziovii (Kuntze) K.Schum.,Ceiba glaziovii (Kuntze) K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba glaziovii,Ceiba,glaziovii,SPECIES,ACCEPTED,NA,Bahia,2015,1,25,2015-01-25T00:00:00.000+0000,2018-09-24T20:05:04.228+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,Rio de Janeiro Botanical Garden,1042,urn:catalog:JBRJ:RB:927944,Jaborandi,RB - Rio de Janeiro Botanical Garden Herbarium Collection,RB,1424503150,NA,urn:catalog:JBRJ:RB:927944,PhysicalObject,RB00927944,L.J.T. Cardoso; I. Aximoff & G. Guimarães,JBRJ,NA,"Tronco entumescido. Ritidoma fissurado, cinza-escuro, nas partes mais jovens mostra padrão estriado-esverdeado típico de Bombacoideae e apresenta acúleos. Folhas membranáceas e discolores.",NA,2017-10-08T15:17:52.000+0000,"Estrada de chão (BR) entre Colônia do Formoso e a Cidade de Jaborandi, beira da estrada. Coordenadas do indivíduo (WGS84).","[ {
  ""http://rs.tdwg.org/dwc/terms/taxonRank"" : ""sp."",
  ""http://rs.tdwg.org/dwc/terms/specificEpithet"" : ""glaziovii"",
  ""http://rs.tdwg.org/dwc/terms/family"" : ""Malvaceae"",
  ""http://rs.tdwg.org/dwc/terms/genus"" : ""Ceiba"",
  ""http://rs.tdwg.org/dwc/terms/scientificName"" : ""Ceiba glaziovii (Kuntze) K.Schum."",
  ""http://rs.tdwg.org/dwc/terms/scientificNameAuthorship"" : ""(Kuntze) K.Schum.""
} ]",RB 617649,"[ {
  ""http://purl.org/dc/terms/references"" : ""http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=99557971"",
  ""http://purl.org/dc/terms/license"" : ""https://creativecommons.org/licenses/by/4.0/legalcode#languages"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Rio de Janeiro Botanical Garden"",
  ""http://purl.org/dc/terms/identifier"" : ""http://imagens1.jbrj.gov.br/fsi/server?type=image&source=rb/0/92/79/44/00927944.jpg"",
  ""http://purl.org/dc/terms/format"" : ""jpg""
} ]",470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado s. str. antropizado, próximo a serras de calcário.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1423903873,-22.296944,-44.443889,"cdround,gass84,rdatm",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,none,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2018-10-02T15:34:45.328+0000,2018-09-24T19:57:50.630+0000,207,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,NA,Rio de Janeiro,2015,2,5,2015-02-05T00:00:00.000+0000,2018-09-24T19:57:53.443+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,Rio de Janeiro Botanical Garden,1160,urn:catalog:JBRJ:RB:1097715,Resende,RB - Rio de Janeiro Botanical Garden Herbarium Collection,RB,1423903873,NA,urn:catalog:JBRJ:RB:1097715,PhysicalObject,RB01097715,"L.J.T. Cardoso; P. Monteiro, R. Giovanetti & L. Jordão",JBRJ,NA,"Árvore, terrícola",NA,2017-10-08T18:24:48.000+0000,Trilha da Pedra Selada. Floresta Ombrófila Densa. Parque Estadual da Pedra Selada,"[ {
  ""http://rs.tdwg.org/dwc/terms/taxonRank"" : ""sp."",
  ""http://rs.tdwg.org/dwc/terms/specificEpithet"" : ""speciosa"",
  ""http://rs.tdwg.org/dwc/terms/family"" : ""Malvaceae"",
  ""http://rs.tdwg.org/dwc/terms/genus"" : ""Ceiba"",
  ""http://rs.tdwg.org/dwc/terms/scientificName"" : ""Ceiba speciosa (A.St.-Hil.) Ravenna"",
  ""http://rs.tdwg.org/dwc/terms/scientificNameAuthorship"" : ""(A.St.-Hil.) Ravenna""
} ]",RB 643247,[ ],1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1889176608,-10.488333,-55.428889,"gass84,iddatunl",22331d58-4a7e-40da-b7db-652a4d4d85ed,e7132376-4a7e-458a-be08-946850a2beac,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:41:00.608+0000,2018-08-03T12:12:57.635+0000,114,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,2015-05-01T00:00:00.000+0000,Mato Grosso,2015,3,18,2015-03-18T00:00:00.000+0000,2018-08-03T12:12:57.651+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,HERBAM - Herbário da Amazônia Meridional,015750,BRA:UNEMAT:HERBAM:0000011226,Colíder,HERBAM - Herbário da Amazônia Meridional,HERBAM,1889176608,pt,BRA:UNEMAT:HERBAM:0000011226,Collection,11226,"Rodrigues, L; Souza, L; Silva, J F; Alves, A R; Moreira, E S; Silva, R T; Nunes, I S; Cruz, A",UNEMAT,Universidade do Estado de Mato Grosso (UNEMAT),Projeto Sementes do Portal Fase 2.,"Rodrigues, L",NA,"Casa de Sementes - Colíder, Terra Firme, Pastagem.",NA,NA,NA,278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1423903654,-2.709167,-47.624722,"cdround,gass84",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,none,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2018-10-02T15:34:44.500+0000,2018-09-24T19:57:50.391+0000,207,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,2015-03-17T00:00:00.000+0000,São Paulo,2015,3,17,2015-03-17T00:00:00.000+0000,2018-09-24T19:57:53.112+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,Rio de Janeiro Botanical Garden,2073,urn:catalog:JBRJ:RB:1095987,Piracicaba,RB - Rio de Janeiro Botanical Garden Herbarium Collection,RB,1423903654,NA,urn:catalog:JBRJ:RB:1095987,PhysicalObject,RB01095987,G.D. Colletta,JBRJ,NA,"Árvore, 10m, flores róseas",G.D. Colletta,2016-04-06T12:52:46.000+0000,"Campus da esalq, mata ao lado do rio atrás da horticultura.","[ {
  ""http://rs.tdwg.org/dwc/terms/taxonRank"" : ""sp."",
  ""http://rs.tdwg.org/dwc/terms/specificEpithet"" : ""speciosa"",
  ""http://rs.tdwg.org/dwc/terms/identifiedBy"" : ""G.D. Colletta"",
  ""http://rs.tdwg.org/dwc/terms/family"" : ""Bombacaceae"",
  ""http://rs.tdwg.org/dwc/terms/dateIdentified"" : ""2015-3-17"",
  ""http://rs.tdwg.org/dwc/terms/genus"" : ""Ceiba"",
  ""http://rs.tdwg.org/dwc/terms/scientificName"" : ""Ceiba speciosa (A.St.-Hil.) Ravenna"",
  ""http://rs.tdwg.org/dwc/terms/scientificNameAuthorship"" : ""(A.St.-Hil.) Ravenna""
} ]",RB 643000,[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba glaziovii,1264714643,-10.866111,-41.43,"gass84,iddatunl",5b5cf455-a448-4c0a-aecd-3e0956f27f10,afdd8e93-b4e3-491c-88f0-8a22834ac1a9,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-03T14:28:27.011+0000,2018-10-03T14:28:27.027+0000,114,none,PRESERVED_SPECIMEN,7813916,6,7707728,220,941,6685,3152218,7813916,7813916,Ceiba glaziovii (Kuntze) K.Schum.,Ceiba glaziovii (Kuntze) K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba glaziovii,Ceiba,glaziovii,SPECIES,ACCEPTED,2015-04-01T00:00:00.000+0000,Bahia,2015,4,19,2015-04-19T00:00:00.000+0000,2018-10-03T14:28:27.073+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,ALCB - Herbário Alexandre Leal Costa,47,BRA:UFBA:ALCB:0000122476,Morro do Chapéu,ALCB - Herbário Alexandre Leal Costa,ALCB,1264714643,pt,BRA:UFBA:ALCB:0000122476,Collection,122476,"Gandara, A; Carvalho, GM; Valadão, RM",Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),"ca. 12m. Folhas concolores. Cálice verde, corola lilás com rajadas roxas.","Carvalho, GM",NA,Próximo a Lagoa 33 - Ourolândia. Projeto Bons Ventos.,NA,NA,NA,664,0,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1848111401,0,0,"cucdmis,gass84,zerocd",08a179fe-9cd1-4d33-afef-266dd55c59cf,6cfcf69e-9ec1-48e1-be34-5201bdb63bd7,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-24T16:41:46.005+0000,2018-06-04T12:01:16.397+0000,121,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,Paraná,2015,4,25,2015-04-25T00:00:00.000+0000,2018-07-06T17:14:01.355+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,HUEM - Herbário UEM,s.n.,BRA:UEM:HUEM:0000033199,Maringá,HUEM - Herbário UEM,HUEM,1848111401,pt,BRA:UEM:HUEM:0000033199,Collection,33199,E.G.Souza,UEM,"Universidade Estadual de Maringá, UEM",Flor coloração branca; espinhos no tronco.,NA,NA,"Campus Sede UEM., Quadra J12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1090147944,0,0,"cucdmis,gass84,iddatunl,zerocd",3f6a3304-f66f-4ba8-be57-92a70f3aac3f,3f41d988-faf2-4a9f-811e-8dac728c05d4,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:35:43.011+0000,2017-12-29T14:12:34.515+0000,131,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,2015-01-01T00:00:00.000+0000,Minas Gerais,2015,4,3,2015-04-03T00:00:00.000+0000,2018-07-07T04:56:27.496+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,HUFSJ - Herbário da Universidade Federal de São João Del Rei,s.n.,BRA:UFSJ:HUFSJ:0000007330,Carandaí,HUFSJ - Herbário da Universidade Federal de São João Del Rei,HUFSJ,1090147944,pt,BRA:UFSJ:HUFSJ:0000007330,Collection,7330,"Sales, A",UFSJ,Universidade Federal de São João Del Rei (UFSJ),Árvore de 5 a 6 m de altura com flores rosadas.,"Costa, MTR",NA,"Sítio da família Sales, Novo Horizonte/Herculano Pena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1099619739,-29.915,-50.215744,gass84,52b78a58-c84a-4370-bb14-b27a007d5da6,7cf67ac2-f2f2-42bd-92e4-c2eac0b21039,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-24T16:36:21.119+0000,2017-12-29T14:09:26.700+0000,118,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,2015-04-29T00:00:00.000+0000,Rio Grande do Sul,2015,4,19,2015-04-19T00:00:00.000+0000,2018-07-06T20:24:16.383+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,HUCS - Herbário da Universidade de Caxias do Sul,1778,BRA:UCS:HUCS:0000042640,Osório,HUCS - Herbário da Universidade de Caxias do Sul,HUCS,1099619739,pt,BRA:UCS:HUCS:0000042640,Collection,42640,"Gonzatti, F.; Valduga, E.",UCS,Universidade de Caxias do Sul (UCS),árvore isolada com 10m de altura e flores já senescentes; margem de plantio de Pinus sp.,"Gonzatti, F.",NA,Estrada entre RS030 e Lagoa do Horácio,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba erianthos,1423936353,-19.292222,-40.734167,"cdround,gass84",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,none,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2018-10-02T15:35:46.817+0000,2018-09-24T19:58:06.870+0000,207,none,PRESERVED_SPECIMEN,8075191,6,7707728,220,941,6685,3152218,8075191,8075191,Ceiba erianthos K.Schum.,Ceiba erianthos K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba erianthos,Ceiba,erianthos,SPECIES,ACCEPTED,2016-09-14T00:00:00.000+0000,Espírito Santo,2015,5,28,2015-05-28T00:00:00.000+0000,2018-09-24T19:58:14.399+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,Rio de Janeiro Botanical Garden,136,urn:catalog:JBRJ:RB:1190640,Nova Venécia,RB - Rio de Janeiro Botanical Garden Herbarium Collection,RB,1423936353,NA,urn:catalog:JBRJ:RB:1190640,PhysicalObject,RB01190640,H.V. Pinto Junior; L.F.T. Menezes; C. Covre; L.F. Ribeiro,JBRJ,NA,NA,Fraga & L.A.F. Paula,2017-10-18T14:40:42.000+0000,"Propriedade do Sr Paulo Sales, próximo á APA Pedra do Elefante.","[ {
  ""http://rs.tdwg.org/dwc/terms/taxonRank"" : ""sp."",
  ""http://rs.tdwg.org/dwc/terms/specificEpithet"" : ""erianthos"",
  ""http://rs.tdwg.org/dwc/terms/identifiedBy"" : ""Fraga & L.A.F. Paula"",
  ""http://rs.tdwg.org/dwc/terms/family"" : ""Bombacaceae"",
  ""http://rs.tdwg.org/dwc/terms/dateIdentified"" : ""2016-9-14"",
  ""http://rs.tdwg.org/dwc/terms/genus"" : ""Ceiba"",
  ""http://rs.tdwg.org/dwc/terms/scientificName"" : ""Ceiba erianthos (Cav.) K.Schum."",
  ""http://rs.tdwg.org/dwc/terms/scientificNameAuthorship"" : ""(Cav.) K.Schum.""
} ]",RB 665604,[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1676474953,0,0,"cucdmis,gass84,zerocd",c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7,f4cf14c8-58db-4947-a93c-e43f2b7fe171,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T15:34:06.600+0000,2018-08-03T12:13:53.456+0000,119,none,PRESERVED_SPECIMEN,8688929,6,7707728,220,941,6685,3152218,8688929,8688929,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna","Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Ceiba,speciosa,SPECIES,ACCEPTED,2016-03-08T00:00:00.000+0000,Bahia,2015,5,27,2015-05-27T00:00:00.000+0000,2018-08-03T12:13:54.505+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,JPB - Herbário Lauro Pires Xavier,330A/B,BRA:UFPB:JPB:0000063482,Boa Nova,JPB - Herbário Lauro Pires Xavier,JPB,1676474953,pt,BRA:UFPB:JPB:0000063482,Collection,63482,"Souza, AS; Silva, GS; Silva, JS",UFPB,"Universidade Federal da Paraíba, UFPB","Árvore, ca. 10m alt. Folhas compostas, digitadas, membranáceas, verde. Flor com corola pentâmera, dialipétala, pétalas rosa com base variegada, isostêmone, estigma indiviso; botão verde rosado, com tricomas.; Árvore, ca. 10m alt. Folh","Souza, RS",NA,Parque Nacional de Boa Nova,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba erianthos,1424513112,-22.671667,-41.970556,"cdround,gass84,rdatm",4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,none,da7fe11a-b42c-46cb-9e9d-02243edb738a,BR,DWC_ARCHIVE,2018-10-02T15:43:10.765+0000,2018-09-24T20:04:19.961+0000,207,none,PRESERVED_SPECIMEN,8075191,6,7707728,220,941,6685,3152218,8075191,8075191,Ceiba erianthos K.Schum.,Ceiba erianthos K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba erianthos,Ceiba,erianthos,SPECIES,ACCEPTED,NA,Rio de Janeiro,2015,5,11,2015-05-11T00:00:00.000+0000,2018-09-24T20:05:08.968+0000,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,Rio de Janeiro Botanical Garden,7993,urn:catalog:JBRJ:RB:982579,Cabo Frio,RB - Rio de Janeiro Botanical Garden Herbarium Collection,RB,1424513112,NA,urn:catalog:JBRJ:RB:982579,PhysicalObject,RB00982579,Haroldo C. de Lima; Davi Machado & Maria Cristina Lopez-Roberts,JBRJ,NA,"Arvoreta com caule e ramos aculeados. Flores com cálice verde e corola alva, pétalas com manchas vermelho-carmim na face interna. Estames e anteras alvas, liberando abundante polem amarelo. Muito frequente. Amostra banco DNA. Fotos MCR.",H.C. de Lima,2017-10-15T10:43:52.000+0000,"APA Pau-Brasil, Peró, Pontal do Peró, Condomínio Caravelas do Peró, rua da aroeira. Mata de restinga, solo arenoso.","[ {
  ""http://rs.tdwg.org/dwc/terms/taxonRank"" : ""sp."",
  ""http://rs.tdwg.org/dwc/terms/specificEpithet"" : ""erianthos"",
  ""http://rs.tdwg.org/dwc/terms/identifiedBy"" : ""H.C. de Lima"",
  ""http://rs.tdwg.org/dwc/terms/family"" : ""Malvaceae"",
  ""http://rs.tdwg.org/dwc/terms/dateIdentified"" : ""2015-7"",
  ""http://rs.tdwg.org/dwc/terms/genus"" : ""Ceiba"",
  ""http://rs.tdwg.org/dwc/terms/scientificName"" : ""Ceiba erianthos (Cav.) K.Schum."",
  ""http://rs.tdwg.org/dwc/terms/scientificNameAuthorship"" : ""(Cav.) K.Schum.""
} ]",RB 627896,"[ {
  ""http://purl.org/dc/terms/references"" : ""http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=99579949"",
  ""http://purl.org/dc/terms/license"" : ""https://creativecommons.org/licenses/by/4.0/legalcode#languages"",
  ""http://purl.org/dc/terms/rightsHolder"" : ""Rio de Janeiro Botanical Garden"",
  ""http://purl.org/dc/terms/identifier"" : ""http://imagens1.jbrj.gov.br/fsi/server?type=image&source=rb/0/98/25/79/00982579.jpg"",
  ""http://purl.org/dc/terms/format"" : ""jpg""
} ]",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba erianthos,1208835759,-22.671667,-41.970556,"gass84,txmatfuz",2e684fd6-09e2-4661-910a-0a188b610c04,60545be9-4f28-4245-b4b4-07635c8dfa54,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-09T15:47:55.391+0000,2018-09-10T18:27:44.240+0000,118,none,PRESERVED_SPECIMEN,8075191,6,7707728,220,941,6685,3152218,8075191,8075191,Ceiba erianthos K.Schum.,Ceiba erianthos K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba erianthos,Ceiba,erianthos,SPECIES,ACCEPTED,NA,Rio de Janeiro,2015,5,11,2015-05-11T00:00:00.000+0000,2018-09-10T18:28:10.830+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,HUEFS - Herbario da Universidade Estadual de Feira de Santana,7993,BRA:UEFS:HUEFS:0000218545,Cabo Frio,HUEFS - Herbario da Universidade Estadual de Feira de Santana,HUEFS,1208835759,pt,BRA:UEFS:HUEFS:0000218545,Collection,218545,"Lima, H.C.de",UEFS,Universidade Estadual de Feira de Santana (UEFS),Mata de Restinga.,NA,NA,"APA Pau-Brasil, Peró, Pontal do Peró condomínio Caravelas do Peró, rua da aroeira.",NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
