datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2015-05-20 10:35:56-03"	UFERSA	MOSS	2549	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.								1411		"Oliveira, O.F. de"	1980	01	01			"América do Sul"	Brasil	"Rio Grande do Norte"	Riachuelo	"Sítio Mulungu."	-35.891667	-5.75					100	100					0				"árvore; flor branca com manchas roxa, sendo mais acentuada na base das pétalas."	
"2015-05-20 10:35:56-03"	UFERSA	MOSS	2550	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.								1291		"Oliveira, O.F. de"	1980	09	29			"América do Sul"	Brasil	"Rio Grande do Norte"	Pureza	"Fonte de Pureza."	-35.558333	-5.466667					0	0					0				"árvore com 15 m.; solo argiloso; freqüente; flor branca com manchas violáceas no tubo da corola e lacínios e estigma róseo."	
"2015-05-20 10:35:56-03"	UFERSA	MOSS	4685	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.								3		"Andrade, J.C. de"	1995	11	19			"América do Sul"	Brasil	"Rio Grande do Norte"	Mossoró		-37.344167	-5.1875					16	16					0					
"2016-09-29 11:37:57-03"	IMA	MAC	54023	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K.Schum."	D.G.Oliveira	2011	04	10		142		D.G.Oliveira	2010	04	27				Brasil	Sergipe	"Porto da Folha"	"Pov. Lagoa Grande, Faz. São Pedro."	0	0	-37.2783	-9.91722	57869								0				"Árvore ca. 8,1 m de altura. Flores alvas; pétalas com estrias longitudinais lilases na base.HABITAT:Caatinga.;"	
"2016-09-29 11:37:57-03"	IMA	MAC	16557	"Ceiba pentandra"	S	Plantae				Malvaceae	Ceiba	pentandra		"(L.) Gaertn."						7002B		R.P.Lyra-Lemos	2002	10	19				Brasil	Alagoas	"Pão de Açúcar"	"Caminho para Ilha do Ferro."	-37.5477777778	-9.6880555556											0				"Árvore ca. 8 m de altura. Flores brancas.HABITAT:Caatinga.;"	
"2016-09-29 11:37:57-03"	IMA	MAC	16585	"Ceiba pentandra"	S	Plantae				Malvaceae	Ceiba	pentandra		"(L.) Gaertn."	R.P.Lyra-Lemos	2002				7030		R.P.Lyra-Lemos	2002	10	19				Brasil	Alagoas	"Pão de Açúcar"	"Margem do Riacho, próximo a foz do São Francisco."	-37.4941666667	-9.7405555556											0				"Árvore ca. 6 m de altura. Botão floral verde. Flores brancas.HABITAT:Caatinga.;"	
"2016-09-29 11:37:57-03"	IMA	MAC	36118	"Ceiba pentandra"	S	Plantae				Malvaceae	Ceiba	pentandra		"(L.) Gaertn."						11649		R.P.Lyra-Lemos	2009	02	01				Brasil	Alagoas	"Água Branca"		0	0	-37.9361	-9.26083	18309								0				"Árvore ca. 7 m de altura. Estéril.HABITAT:Caatinga.;"	
"2016-06-06 09:22:20-03"	CPAP	CPAP	20335	"Ceiba boliviana"	S	Plantae				Malvaceae	Ceiba	boliviana		"Britten & Baker F."	"S. M. Salis; E. M. Jesus"					104		"Assis, T. C.; Padilha, D.R.C.; Salis, S.M.; Reis, V.D.A."	2006	05	17				BRASIL	MS	Ladário	"Fazenda Band'alta"	-57.597222	-19.143056					132	132									"Árvore com flores de cor roseo, planta apícola rara. Pasto, solo argiloso, relevo levemente ondulado. <ll>dwc_commonname:</ll> Barriguda"	
"2016-06-06 09:22:20-03"	CPAP	CPAP	13004	"Ceiba insignis"	S	Plantae				Malvaceae	Ceiba	insignis		"(Kunth) Gibbs & Semir"						2330		"Pott, V. J.; Sanches, A.; Rodrigues, R.; Rodrigues, A."	1994	07	08				BRASIL	MS	CORUMBÁ		-57.65	-19.016667					160	160									"<ll>dwc_commonname:</ll> BARRIGUDA"	
"2016-07-07 09:46:19-03"	CPAP	CPAP	21372	"Ceiba pubiflora"	S	Plantae				Malvaceae	Ceiba	pubiflora		"(A.St.-Hil) K.Schum."	"C. Urbanetz"	2011				528		"Jesus, E. M. ; Almeida, A. M.; Castro, W. J. P.; Azevedo, D. T."	2009	05	14				BRASIL	MS	Corumbá	"Assentamento Taquaral- Sr.Odair- Lote 365"	-57.727222	-19.153611					102	102									"Árvore 7m~ com flores grandes de cor rosa, planta apícola pouco frequente. Mata beira da estrada, solo argiloso, relevo plano <ll>dwc_commonname:</ll> Barriguda"	
"2016-07-07 09:46:19-03"	CPAP	CPAP	21535	"Ceiba pubiflora"	S	Plantae				Malvaceae	Ceiba	pubiflora		"(A.St.-Hil) K.Schum."	"C. Urbanetz"	2011				101		"Almeida, A. M.; Azevedo, D. T."	2010	06	22				BRASIL	MS	Corumbá	"Assentamento Tamarineiro II Sul- Sr. Albino Lote 92"	-57.7875	-19.108611					153	153									"Árvore 8m~ flores de cor rosa, planta apícola abundante. Pasto, solo argiloso, relevo plano. <ll>dwc_commonname:</ll> Barriguda"	
"2016-08-04 12:21:28-03"	CPAP	CPAP	23142	"Ceiba pubiflora"	S	Plantae				Malvaceae	Ceiba	pubiflora		"(A.St.-Hil) K.Schum."	"M. C. Duarte"	2008	05	27		9671		"Pott, A.; Pott, V.J.; Sartori, A.L.B.; Lima, L.C.P."	2002	04	20				BRASIL	MS	Deodápolis	"Rodovia MS-134, Km86, Onze Linha 4Km de Deodápolis a Ivinhema"	-54.124722	-22.2925															"Árvore paquicaule caducifolia 5-15m de altura com flores de cor rosa. Base da pétala branca com estrais vináceas, caule armado. Frequente. Vegetação secundária, solo latossolo argilo-arenoso, relevo plano. <ll>dwc_commonname:</ll> paineira"	
"2016-06-06 09:22:20-03"	CPAP	CPAP	21483	"Ceiba samauma"	S	Plantae				Malvaceae	Ceiba	samauma		"K. Schum."	"D. T. Azevedo; C. Urbanetz"	2011				49		"Almeida, A. M.; Castro, W. J. P.; Almeida, W. B.; Branco, O. D."	2009	12	10				BRASIL	MS	Corumbá	"Assentamento Taquaral- Sr.Odair- Lote 365"	-57.727222	-19.153611					365	365									"Árvore 10m~ com flores grandes de cor amarela, planta apícola rara. Pasto (alagado), solo argiloso, relevo plano."	
"2016-08-15 11:51:48-03"	CPAP	CPAP	11311	"Ceiba samauna"	S	Plantae				Malvaceae	Ceiba	samauna		"(Mart. & Zucc.) Schum."	"A. Pott"	1993	11			2132		"Pott, V. J.; Salis, S.ou (Salis, S.M.)"	1993	11	26				BRASIL	MS	LADÁRIO		0	0	-57.6017	-19.0047	23141													
"2016-10-05 12:00:36-03"	UFS	ASE	13258	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Nascimento - Júnior, JE"	2008	12			284		"Santos, CS"	2008	08	22			"Southern America"	Brasil	Sergipe	"Poço Redondo"	"Povoado Sítios Novos"	-37.684167	-9.805278					9999	9999									"Árvore. Flor branca.; Semi-árido.; HABITAT: Semi-árido.; DESC: Árvore. Flor branca."	ASE0021033
"2016-10-05 12:00:36-03"	UFS	ASE	17882	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."						10		"Nogueira-Jr, FC"	2010	09	27			"Southern America"	Brasil	Sergipe	"Tobias Barreto"	"Serra dos Macacos, Povoado Macacos - canyon toca da onça - Q1. Próximo ao Riacho."	-37.984083	-10.884					420	420									"CAP: 1,10 m. AF: 15 m. AP: 11 m.; Caatinga.; HABITAT: Caatinga.; DESC: CAP: 1,10 m. AF: 15 m. AP: 11 m."	ASE0024296
"2016-10-05 12:00:36-03"	UFS	ASE	17928	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Ferreira, EVR"	2010	09	13		133		"Ferreira, EVR"	2010	07	20			"Southern America"	Brasil	Sergipe	"Poço Verde"	"Fazenda Santa Maria da Lage"	-38.183333	-10.708333					9999	9999									"Arvore com frutos verdes.; Caatinga; HABITAT: Caatinga; DESC: Arvore com frutos verdes."	ASE0024437
"2016-10-05 12:00:36-03"	UFS	ASE	17998	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Ferreira, EVR"	2010	10	19		204		"Ferreira, EVR"	2010	09	25			"Southern America"	Brasil	Sergipe	"Poço Verde"	"Fazenda Santa Maria da Lage"	-38.183333	-10.708333					9999	9999									"Árvore; Caatinga; HABITAT: Caatinga; DESC: Árvore"	ASE0024497
"2016-10-05 12:00:36-03"	UFS	ASE	20372	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Oliveira, DG"	2011	04	10		142		"Oliveira, DG"	2010	04	27			"Southern America"	Brasil	Sergipe	"Porto da Folha"	"Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu. Próximo a trilha principal do fragmento."	-37.409775	-10.0324					9999	9999									"Árvore. Flores alvas, pétalas com estrias longitudinais lilases na base. Folhas concolor. Caule com acúleos cônicos. Altura: 8,10m e CAP: 51,7 cm.; Caatinga.; HABITAT: Caatinga.; DESC: Árvore. Flores alvas, pétalas com estrias longitu"	ASE0026577
"2016-10-05 12:00:36-03"	UFS	ASE	22034	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Santos, LAS"	2011	09	05		657		"Santos, LAS"	2011	09	02			"Southern America"	Brasil	Sergipe	"Porto da Folha"	"Lagoa da Entrada"	-37.278056	-9.917222					9999	9999									"Árvore de aproximadamente 7 m de altura. Botões verdes. Pétalas brancas com a base enegrescida.; Caatinga.; HABITAT: Caatinga.; DESC: Árvore de aproximadamente 7 m de altura. Botões verdes. Pétalas brancas com a base enegrescida."	ASE0028289
"2016-10-05 12:00:36-03"	UFS	ASE	23441	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Silva, ACC"	2012	04	25		400		"Santos, CS"	2010	10	16			"Southern America"	Brasil	Sergipe	"Porto da Folha"		-37.278056	-9.917222					9999	9999									"Semi-árido; HABITAT: Semi-árido"	ASE0028903
"2016-10-05 12:00:36-03"	UFS	ASE	25965	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Conceição, GG; Silva, RN; Cardoso, DS; Dias, DM; Monteiro, BCGC; Cos"	2012	12	12		3531		"Prata, AP"	2012	12	12			"Southern America"	Brasil	Sergipe	"Nossa Senhora da Glória"	"Assentamento Cachoeirinha, Entrada na Fazenda de Zé Banquista, em frente a casa do cunhado de Rubens de Gaspar. Antiga Fazenda Malhada Vermelha."	-37.355278	-10.0975															"Caatinga; HABITAT: Caatinga"	ASE0031156
"2016-10-05 12:00:36-03"	UFS	ASE	26273	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Gomes, LA"	2012	10			760		"Gomes, LA"	2012	09	20			"Southern America"	Brasil	Sergipe	Laranjeiras	"Gruta da Pedra Furada, Povoado Machado."	-37.169722	-10.806389					9999	9999										ASE0031680
"2016-10-05 12:00:36-03"	UFS	ASE	29648	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Freire, GS"					97		"Rocha, LP"	2013	10	09			"Southern America"	Brasil	Sergipe	"Nossa Senhora da Glória"	"Povoado Retiro"	-37.705389	-10.192542					9999	9999									"Caatinga; HABITAT: Caatinga"	ASE0001207
"2016-10-05 12:00:36-03"	UFS	ASE	35012	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Oliveira, EVS"	2015	11	30		687		"Oliveira, EVS"	2015	11	13			"Southern America"	Brasil	Sergipe	"Poço Verde"	"Área de Reserva Legal, Assentamento Sta. Maria da Lage"	-38.185	-10.703056					374	381									"Caatinga arbustiva arbórea; HABITAT: Caatinga arbustiva arbórea"	ASE0035680
"2016-10-05 12:00:36-03"	UFS	ASE	35013	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Oliveira, EVS"	2015	11	30		688		"Oliveira, EVS"	2015	11	13			"Southern America"	Brasil	Sergipe	"Poço Verde"	"Área de Reserva Legal, Assentamento Sta. Maria da Lage"	-38.185	-10.703056					374	381									"Caatinga arbustiva arbórea; HABITAT: Caatinga arbustiva arbórea"	ASE0035681
"2016-06-16 13:19:18-03"	UFS	ASE	114	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.			"Fonseca, MR"	1980	03	05		ASE114		"Fonseca, MR"	1974	10	03			"Southern America"	Brasil	Sergipe	"Tobias Barreto"	"Rodovia entre Tobias Barreto e Poço Verde (SE 218)"	-37.998056	-11.184167					9999	9999									"Árvore. tronco com grandes acúleos; folhas compostas, trifoliadas; flores alvas grandes vistosas em inflorescências racemosas, diclamídeas, hermafroditas, dialipétalas; androceu com 5 estames monadelfos, anteras rimosas; há tambem flo"	ASE0012589
"2016-10-05 12:00:36-03"	UFS	ASE	1387	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.								86		"Carneiro, EM"	1981	09	25			"Southern America"	Brasil	Sergipe	"Frei Paulo"	"Faz. Serras Pretas"	-37.534167	-10.534167					9999	9999									"Árvore. 8. metro. sem folhas durante a floração; flores alvas.; caatinga hipoxerófila devastada; HABITAT: caatinga hipoxerófila devastada; DESC: Árvore. 8. metro. sem folhas durante a floração; flores alvas."	ASE0013486
"2016-10-05 12:00:36-03"	UFS	ASE	1617	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.								17		"M. N. Almeida"	1981	10	28			"Southern America"	Brasil	Sergipe	Pinhão		-37.722778	-10.567222					9999	9999									"Árvore. 6. metro. sem folhas durante a floração; flores alvas em densas inflorescências racemosas.; caatinga devastada; HABITAT: caatinga devastada; DESC: Árvore. 6. metro. sem folhas durante a floração; flores alvas em densas inflore"	ASE0013662
"2016-10-05 12:00:36-03"	UFS	ASE	972	"Ceiba sp."	S	Plantae				Malvaceae	Ceiba	sp.			"Viana, G"	1981	08	21		12		"Viana, G"	1981	08	21			"Southern America"	Brasil	Sergipe	"Nossa Senhora da Glória"	"Solo litólico"	-37.42	-10.218333					9999	9999									"Árvore. 8. metro. flores alvas com manchas liláses na corola; sem folhas na época de floração.; caatinga arbórea hipoxerófila; HABITAT: caatinga arbórea hipoxerófila; DESC: Árvore. 8. metro. flores alvas com manchas liláses na corola;"	ASE0013191
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	3056805	Ceiba	S	Plantae				Malvaceae	Ceiba			Mill.	"M. Nee"	2014				"Mizoguchi 362"		"Keiichi Mizoguchi"	1978	02	10			"South America"	Brazil	"São Paulo"	Jandira	"Oomoto Aizendo."	0	0	-46.9025	-23.5275	5611													
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	3121534	Ceiba	S	Plantae				Malvaceae	Ceiba			Mill.						"Ratter 6428"		"James A. Ratter"	1989					"South America"	Brazil	"Minas Gerais"		"Sagarana, Projeto Integrado de Colinização (INCRA), NW Minas Gerais. In deciduous forest with a great quantity of lianas."	-47.0007667	-16.0003																
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	3440525	Ceiba	S	Plantae				Malvaceae	Ceiba			Mill.	"M. Nee (MO)"	2014				"Boudet Fernandes 198"		"H.Q. Boudet Fernandes"	1986	05	14			"South America"	Brazil	"Espírito Santo"	"Santa Teresa"	"Saixo Santa Julia."	0	0	-40.6003	-19.9356	23813													
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	100880364	"Ceiba erianthos"	S	Plantae				Malvaceae	Ceiba	erianthos		"(Cav.) K. Schum."	"C.D.M. Ferreira"	2015				"Furtado 19"		"M. Furtado"	2013	06	02			"South America"	Brazil	"Rio de Janeiro"	"Armação dos Búzios"	"Parque Estadual da Costa do Sol. Praia du Tartaruga. Próximo ao Bar do Peixe. Floresta."	-41.9066667	-22.7566667																
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	100253560	"Ceiba insignis"	S	Plantae				Malvaceae	Ceiba	insignis		"(Kunth) P.E. Gibbs & Semir"	"L. Coelho"					"Cid Ferreira 10.234"		"C.A. Cid Ferreira"	1991	09	11			"South America"	Brazil	Acre	Brasiléia	"Estrada Velha para Rio Branco km 31, ramal para fronteira Brasil-Colombia. Mata de terra firme, solo argiloso. Arvore de 35 m de altura x 80 cm de diametro. Tronco ligeiramente concrecido a altura de 2 m de altura. Flores com calice verde petalas vermelha"	0	0	-68.7481	-11.0161	107952													
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	3056441	"Ceiba pubiflora"	S	Plantae				Malvaceae	Ceiba	pubiflora		"(A. St.-Hil.) K. Schum."	"M. Nee (MO)"	2014				"Folli 227/80"		"D.A. Folli"	1980	05	19			"South America"	Brazil	"Espírito Santo"	Linhares	"Reserva Florestal da CVRD, Est. Sta. Terezinha, Km 0,420, 1. direito."	0	0	-40.0722	-19.3911	48094													
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	3054273	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna"	"M. Nee (MO)"	2014				"Amaral 920"		"Ieda L. do Amaral|N. Silva|O.P. Monteiro|J. Lima|Lois Brako|William D. Reese|M. Dibben"	1983	04	23			"South America"	Brazil	Pará	Itaituba	"Estrada Santarém-Cuiabá, BR 163, km 794, Serra do Cachimbo, +/- 7 km dentro da mata."	0	0	-55.9836	-4.27611	457045													
"2016-10-10 10:18:03-03"	MOBOT	MOBOT_BR	3055600	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna"	"J.L. Fernández-Alonso, 2/"	2001				"Smith 12589"		"Lyman B. Smith"	1964	10	16			"South America"	Brazil	"Santa Catarina"		"Mun. Palmitos: Forest, near Palmitos, ca."	-53.18333	-27.06666					400	400										
"2016-03-02 14:30:59-03"	UNESC	CRI	11284	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna"	"M. Verdi"					3589		"M. Verdi"	2010	02	04				Brasil	"Santa Catarina"	Urussanga	"Rio Salto"	-49.361389	-28.515833					200	200									"Planta doada pelo herbário da FURB (Florística IFFSC mv 23); HABITAT: beira de estrada; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa"	
"2015-10-08 11:54:59-03"	UNESC	CRI	4508	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna"	"Elaine T. G. Carvalho"							"Elaine C. Carvalho"							Brasil	"Santa Catarina"	Araranguá		-49.486111	-28.935278																
"2016-11-16 11:57:31-02"	UESB	HUESB	4455	Ceiba	S	Plantae	Dicotyledoneae			Bombacaceae	Ceiba									14		"Lantyer Silva, A.S.F.; Neves, M.L.; Paim, F. .G.; Neves, M.L.; Paim, F. .G."	2008	12	03				Brasil	Bahia	Jequié	Jequiezinho	0	0	-40.0836	-13.8575	49443		0	0									"Caule de tronco suculento e com espinhos.; Árvore. Folhas compostas jovens. Flores rosas. ; DE"	
"2016-11-16 11:58:41-02"	UESB	HUESB	8127	Ceiba	S	Plantae	Dicotyledoneae			Malvaceae	Ceiba									69		"Silva, G.S.; Alves, M.; Brandão, G.S.; Alves, M.; Brandão, G.S."	2012	08	23				Brasil	Bahia	"Boa Nova"	"Parque Nacional de Boa Nova."	0	0	-40.2075	-14.3625	31265		9999	9999									"Arbóreo. Folhas compostas, digitadas, membranáceas. Frutos cápsulas, semi-lenhosas; sementes envoltas pot pluma branca.; Mata Atlântica."	HUESB000008127
"2016-11-16 11:58:41-02"	UESB	HUESB	11844	"Ceiba speciosa"	S	Plantae	Dicotyledoneae			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Souza, R.S."	2016	03	08		330		"Souza, A.S.; Silva, G.S.; Silva, J.S.; Silva, G.S.; Silva, J.S."	2015	05	27				Brasil	Bahia	"Boa Nova"	"Parque Nacional de Boa Nova"	0	0	-40.2075	-14.3625	31265		9999	9999									"Árvore, ca. 10m alt. Folhas compostas, digitadas, membranáceas, verde. Flor com corola pentâmera, dialipétala, pétalas rosa com base variegada, isostêmone, estigma indiviso; botão verde rosado, com tricomas.; Mata de Cipó."	HUESB000011844
"2016-07-26 09:48:48-03"	UFVJM	HDJF	3204	"Ceiba jasminodora"	S	Plantae				Malvaceae	Ceiba	jasminodora		"(A. St.-Hil.) K. Schum."						7401		"Munhoz, C.B.R.; Mello, T.R.B.; Silva Júnior, M.C."	2011	04	22				Brasil	"Minas Gerais"	Diamantina	"Parque Nacional Sempre Vivas. Serra do Urubu."	0	0	-43.6003	-18.2494	101169												"Duplicatas: HDJF,UB. Fruto vináceo."	
"2016-04-14 17:54:57-03"	UFPI	TEPB	2424	Ceiba	S	Plantae				Bombacaceae	Ceiba				"G. Sousa"							"Heringer, E.P"	1980	05	14				Brasil	"Distrito Federal"	Brasilia	"área de inundação e de influencia da barragem do rio São Bartolomeu"	0	0	-47.9297	-15.7797	70570												"árvore de 20m, flor rósea Ambiente: testemunha de mata"	
"2016-04-14 17:54:57-03"	UFPI	TEPB	20722	"Ceiba pentandra"	S	Plantae				Bombacaceae	Ceiba	pentandra		(L.)Gaertn.	R.Liesner	1984				548		"A. Castro"	2002	07	19				Brasil	Piauí	"Campo Maior"	"água fria"	0	0	-42.1686	-4.82778	41673		203	203									"árvore, flor branca, solo arenoso"	
"2016-10-26 16:45:15-02"	PUCPR	HUCP	21028	"Ceiba speciosa"	S	Plantae	Eudicotiledonea			Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna."	"Martin, V"					286		"Bolsom, M"	2009	08	15				Brazil	Paraná	"São Pedro do Iguaçu"	"Parque Estadual Cabeça do Cachorro"	0	0	-53.8553	-24.9356	24343												"[BARCODE = HUCP00021028]"	
"2014-10-10 10:26:34-03"	IPA	IPA	67830	Ceiba	S	Plantae				Bombacaceae	Ceiba									33		"Silva, S.I. da; Cruz, J.; Araújo, E.L.; Neto, S.M.F.; Cruz, J.; Araújo, E.L.; Neto, S.M.F."	2002	04	05			"Southern America"	Brasil	Pernambuco	Betânia	"Serra dos Arrombadores"	0	0	-38.0342	-8.27472	32317													
"2014-10-10 10:26:34-03"	IPA	IPA	25841	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"(Cav.) K. Schum."	"Bocage, A."	1982	02	01		IPA-25841		"Andrade-Lima; Ferreira, F.; Rita Pereira; Ferreira, F.; Rita Pereira"	1980	08	28			"Southern America"	Brasil	Paraíba	Sapé	"Cultivada em frente do posto de gasolina, na beira da pista. Solo arenoso."	0	0	-35.2328	-7.09639	20077												"Árvore ca. 20m de altura. Pétalas brancas com o centro róseo-escuro."	
"2014-10-10 10:26:34-03"	IPA	IPA	25842	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"(Cav.) K. Schum."	"Bocage, A."	1982	02	01		IPA-25842		"Andrade-Lima; Ferreira, F.; Rita Pereira; Ferreira, F.; Rita Pereira"	1980	08	28			"Southern America"	Brasil	Paraíba	Sapé	"Cultivada em frente do posto de gasolina, na beira da pista. Solo arenoso."	0	0	-35.2328	-7.09639	20077												"Árvore ca. 20m de altura. Pétalas brancas com o centro róseo-escuro."	
"2014-10-10 10:26:35-03"	IPA	IPA	40821	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"(Cav.) K. Schum."						1777		Pohl						"Southern America"	Brasil	"Distrito Federal"	Brasília		0	0	-47.9297	-15.7797	70570													
"2014-10-10 10:26:35-03"	IPA	IPA	88762	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"(Cav.) K. Schum."	MOBOT	2014	01	01		30756		"Semir, J."	1994	03	08			"Southern America"	Brasil	"São Paulo"	Campinas	"Fazenda Santa Elisa-Monjolinho"	0	0	-47.06	-22.9	23900												"Árvore ca. 6m de altura, flores creme-claro com base creme mais forte."	
"2014-10-10 10:26:35-03"	IPA	IPA	88763	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"(Cav.) K. Schum."	MOBOT	2014	01	01		30755		"Semir, J."	1994	03	08			"Southern America"	Brasil	"São Paulo"	Campinas	"Fazenda Santa Elisa-Monjolinho"	0	0	-47.06	-22.9	23900												"Árvore ca. 6-7m de altura, flores com pétalas rosa médio; polén amarelo-vivo."	
"2014-10-10 10:26:35-03"	IPA	IPA	88764	"Ceiba erianthos"	S	Plantae				Bombacaceae	Ceiba	erianthos		"(Cav.) K. Schum."	MOBOT	2014	01	01		30757		"Semir, J."	1994	03	08			"Southern America"	Brasil	"São Paulo"	Campinas	"Fazenda Santa Elisa-Monjolinho"	0	0	-47.06	-22.9	23900												"Árvore ; flores com pétalas creme erva branca no ápice, com base creme forte."	
"2014-10-10 10:26:35-03"	IPA	IPA	1315	"Ceiba glaziovii"	S	Plantae				Bombacaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Bocage, A."	1994	11	13		49-308		Andrade-Lima	1949	09	22			"Southern America"	Brasil	Pernambuco	Recife	"Granja de Dois Irmãos."	0	0	-34.8811	-8.05389	18865												"Árvore média. Flores alvas com centro raiado de roxo."	
"2014-10-10 10:26:35-03"	IPA	IPA	25515	"Ceiba glaziovii"	S	Plantae				Bombacaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Bocage, A."	1994	11	14		138		"Salgado, O.A."	1980	10	02			"Southern America"	Brasil	Pernambuco	Triunfo		-38.066667	-7.916667															"Árvore em torno de 10m de altura e 60cm de diâmetro. Presença de acúleos em seu fuste. Botão esbranquiçado, cálice e corola avermelhados. Ausência de exsudato."	
"2014-10-10 10:26:35-03"	IPA	IPA	28465	"Ceiba glaziovii"	S	Plantae				Bombacaceae	Ceiba	glaziovii		"(Kuntze) K. Schum."	"Bocage, A."	1990	03	15		63		Fevereiro	1980	10	15			"Southern America"	Brasil	Paraíba	Areia	"Mata de Pau Ferro. Área agrestada da mata."	0	0	-35.6917	-6.96333	15425												"Árvore ventricosa, de ca. 25cm, DAP ca. 80cm, cálice verde claro, flor alva com manchas marrom no centro, estigma rosado, fruto verde."	
